reference	verse	book
Nehemiah 13:4	Before that day the priest named Eliashib took care of the rooms [where the priests and the people [that were in the tribe named Levi] stored things in the house of our(Nehemiah's) God]. Eliashib was Tobiah’s friend.	Nehemiah
Joshua 8:29	Then Joshua hung the king of Ai in a tree.  The king's body hung in that tree until the evening. [When the sun started setting] Joshua told [Joshua's soldiers to take the king's body from the tree]. And Joshua told [the soldiers to throw the king's body down near the city gate]. Then the soldiers put a pile of stones on the king's body. Those stones are still at that place today.	Joshua
Joshua 15:3	Then the border went to Scorpion-Pass and desert-Zin. Then the border went to Kadesh-Barnea. Then the border went to Hezron, Addar, and Karka.	Joshua
Acts 15:16	['I(God) will return later. I(God) will build again David's house [that people ruined]. I will build those parts of his house again [that people have been pulled down]. And I will cause [his house to be good again].	Acts
Daniel 2:49	Then Daniel asked [the king to reward Shadrach, Meshach, and Abednego]. So the king allowed [Shadrach, Meshach, and Abednego to govern the people [that lived in Babylon]]. Then Daniel lived at the king's palace.	Daniel
Nehemiah 3:23	A man named Benjamin and a man named Hasshub repaired the wall [that was in-front-of the houses of Benjamin and Hasshub]. A man named Azariah repaired the next part of the wall [that was beside Azariah's house]. Azariah was a son of Maaseiah [who was a son of Ananiah].	Nehemiah
Matthew 20:10	Therefore the people/workers [who were first employed by the man _implicitActiveAgentFrameInferable ] thought [those people/workers will receive more money than 1 denarius]. But [when those people/workers came to the man _implicitFrameInferable,] those people/workers also received 1 denarius.	Matthew
Matthew 2:8	And Herod sent the wise men to Bethlehem. And Herod said to those wise men _implicit, ["You(men) (imp) go]. And you(men) (imp) carefully search the child [who (implicit-situational) will be the king of the Jews]. [After you(men) find that child _implicitNecessary,] you(men) (imp) immediately come. And you(men) (imp) tell me(Herod) the place _implicit [that that child is at] [so that I(Herod) could also go to that place [in-order-to honor/worship that child]] ."	Matthew
Joshua 21:41	So the Israelites gave 48 towns to the tribe named Levi. And the Israelites also gave the fields [that were near those towns] to the tribe named Levi.	Joshua
1 Samuel 14:3	A man named Ahijah was with Saul. Ahijah was the son of Ahitub [who was Ichabod’s brother]. And Ahitub was the son of Phinehas. And Phinehas was the son of Eli. Eli was Yahweh’s priest [who lived in Shiloh]. Ahijah was wearing the special clothes [that the priest wore].  The people did not know [that Jonathan left the Israelites’ camp].	1_Samuel
1 Samuel 25:14	But one of Nabal’s servants talked to Abigail [who was Nabal’s wife]. That servant said, ["David sent messengers [who came from the desert]]. Those messengers greeted our(servant's) master. But Nabal insulted those messengers.	1_Samuel
Acts 1:26	Then the apostles used lots [in order to choose one of these two men].  The lots showed the apostles [that the Lord chose Matthias].  So Matthias became an apostle.  Then Matthias began working with the other 11 apostles.	Acts
1 Samuel 2:33	I(Yahweh) will allow [only one of your(Eli's) descendants to continue being a priest at my(Yahweh's) altar]. And that man will cry much.  And that man will be very sad. But people will kill all of your(Eli's) other descendants with swords.	1_Samuel
Genesis 31:51	Laban also said to Jacob, ["This pile of stones is at this place]. And this pillar [that I(Laban) put between you(Jacob) and me(Laban)] is at this place.	Genesis
Nehemiah 12:27	The people (title) give/dedicate the wall of Jerusalem to God. [When the people gave/dedicated the wall of Jerusalem to God_implicit] the people [who were in the tribe named Levi] were called by the people _implicit from the places [where those people/Levites lived]. And those people/Levites were brought by those people to Jerusalem [in order to celebrate that day happily/joyfully]. Those people wanted [those people/Levites to sing songs [that thanked God]]. And those people wanted [those people/Levites to play cymbals, harps, and lyres].	Nehemiah
Genesis 48:1	-Title Jacob blesses Manasseh and Ephraim. Later Joseph heard [that Joseph's father was very sick]. so Joseph took Joseph's 2 sons named Manasseh and named Ephraim to Joseph's father.	Genesis
Genesis 47:8	Then the king asked Jacob, ["How old are you(Jacob)?"]	Genesis
Joshua 2:16	[Before those 2 men left] Rahab said to those 2 men, ["You(men) (imp) go to the hills]. The king's soldiers will not find you(men) in the hills. You(men) (imp) hide in the hills for 3 days. [After the king's soldiers return to this city] you(men) may leave."	Joshua
Genesis 12:3	I(Yahweh) will bless people [who bless you(Abram)]. and I(Yahweh) will curse people [who curse you(Abram)]. And all the people [who live on the earth] will be blessed by me(Yahweh) through you(Abram).	Genesis
Genesis 41:17	Then the king said to Joseph, ["I(king) was standing near the river named Nile].	Genesis
Genesis 16:6	But Abram said to Sarai, ["You(Sarai) are Hagar's master]. [If you(Sarai) want [to punish Hagar]] you(Sarai) (imp) punish Hagar." Then Sarai began to act badly to Hagar. So Hagar ran from Sarai.	Genesis
1 Samuel 23:20	You(Saul) are our(people's) king. So you(Saul) may come to our(people's) region. Then we(people) will show you(Saul) the cave [that David is in]. We(people) will help you(Saul) [capture David]."	1_Samuel
Genesis 27:38	But Esau said, ["Father, please you(Isaac) (imp) bless me(Esau) also!"] Then Esau began to cry.	Genesis
1 Samuel 16:6	[When Jesse’s sons arrived at the altar] Samuel saw Eliab.  And Samuel thought, ["This man is certainly the man [that Yahweh chose [to become the new king]]]."	1_Samuel
Genesis 30:5	Then Bilhah became pregnant. and Bilhah birthed a son for Jacob.	Genesis
Genesis 43:17	The servant obeyed Joseph. Thus the brothers entered Joseph's house.	Genesis
2 Samuel 24:5	[After Joab and the officers went across the Jordan River] Joab and those officers camped near Aroer. Joab and those officers camped on the southern side of that town in a valley. Then Joab and those officers went to Gad and to Jazer.	2_Samuel
Matthew 19:2	Big crowds followed-A Jesus. And Jesus healed among those crowds _implicit the people [who (implicit-situational) were sick] there.	Matthew
Mark 4:21	(title) Jesus tells a parable [that is about a lamp]. (paragraph) Jesus (norhetorical) asked the people, [" Do you(people) put a lamp under a bowl or a bed [after you(people) bring that lamp into a room _implicit]?] Jesus (statement) said to the people ["You(people) do not put a lamp under a bowl or a bed [after you(people) bring that lamp into a room _implicit]]. (yesrhetorical) Or do you(people) put that lamp on a table/lampstand [(implicit-situational) so that the light [that comes from that lamp] will shine on the whole room]? (statement) Instead, you(people) put that lamp on a table/lampstand [(implicit-situational) so that the light [that comes from that lamp] will shine on the whole room].	Mark
Matthew 12:2	[When the Pharisees saw [the followers/disciples eat the grains,]] the Pharisees said to Jesus, ["You(Jesus) (imp) look!] Your(Jesus's) followers/disciples are doing a thing [that the religious laws _implicitNecessary do not allow [people to do on the Sabbath]]."	Matthew
2 Samuel 19:18	Those people went across the Jordan River [in order to bring the king’s family to Judah]. Those people wanted[to please the king]. [When Shimei [who was Gera’s son] came to David] Shimei bowed to the king.	2_Samuel
Genesis 45:1	(title) Joseph tells Joseph's brothers that [Joseph is Joseph]. Then Joseph was not able [to prevent [Joseph from crying in front of all of Joseph's servants]]. So Joseph cry-out to Joseph's servants, ["You(servants) (imp) leave this room!]" So [when Joseph started speaking to Joseph's brothers] no people were with Joseph.	Genesis
1 Samuel 9:9	(Previously [when a person [who lived in Israel] wanted [to ask God a question]], that person said, ["I(person) will go to the man [who sees].]" Today people call that person "a man [who tells God's messages to people]". But previously people called that man "a man [who sees]".)	1_Samuel
Genesis 18:20	Then Yahweh said to Abraham, ["I(Yahweh) heard [many people complaining about the people [who live in Sodom and in Gomorrah]]]. Those people [who live in Sodom and in Gomorrah] are very evil.	Genesis
Mark 1:38	(paragraph) But Jesus said, ["You(Simon) (imp) let [us(Jesus) _inclgo to other _implicit towns [that are near this place]] [so that I(Jesus) could teach/preach God's message _implicit in those towns also]]. I(Jesus) came for-B this reason."	Mark
1 Samuel 11:15	So all of the people went to Gilgal. And the people chose/appointed [Saul to be the king of Israel] again in-front-of Yahweh. The people gave gifts/offerings to Yahweh. And Saul and all of the Israelites celebrated.	1_Samuel
Acts 18:24	Apollos(Title) visited people [who believe in Jesus] [and who live in Ephesus and Corinth]. At that time, a Jew named Apollos [who was from the city named Alexandria] came to the city named Ephesus. Apollos was educated. And Apollos knew about many things [that are in the Scriptures].	Acts
Genesis 30:38	Then Jacob put those branches in-front-of the animals [when the animals came to the wells]. [When the animals came to the wells [in-order-to the animals drink water]] the animals also sexed each-other(animals).	Genesis
1 Samuel 22:22	Then David said to Abiathar, ["Doeg [who is from Edom] was at Nob on that day]. On that day I(David) knew [that Doeg will tell Saul [that I(David) met with Ahimelek]]. So I(David) am responsible for [your(Abiathar's) family being killed by Doeg].	1_Samuel
